,state_idx,action_idx,rank,mape,mae,weight
1181,131,2,9,0.7696252287122191,0.9794329569207205,0.126
1182,131,3,9,0.5761784458517832,1.1926518539849689,0.126
1183,131,4,8,0.4549896070651771,0.8453980822078652,0.126
1184,131,5,7,0.3218576330832542,1.000728088632539,0.126
1185,131,6,9,0.6025210377397209,2.732705923642976,0.126
1186,131,7,9,1.0319430983439881,1.7575233140052713,0.126
1187,131,8,9,0.6725010855785895,2.28999972206129,0.126
1188,132,0,9,0.6420754893187317,1.4080992429090475,0.202
1189,132,1,9,0.651684784530478,1.038971100396399,0.202
1190,132,2,9,0.8207689662286531,1.244421072963255,0.202
1191,132,3,9,0.6647839660407405,1.213647036303063,0.202
1192,132,4,9,0.5243298187638836,1.0191768305766538,0.202
1193,132,5,7,0.33886100992947626,0.8695766761780678,0.202
1194,132,6,9,0.5493675155408666,2.689549902260437,0.202
1195,132,7,9,1.1059632315067194,1.8410901670325164,0.202
1196,132,8,9,0.7102295189794394,2.4199997250305887,0.202
1197,133,0,8,0.5945883016329148,1.8143599754966386,0.202
1198,133,1,9,0.7244388646405513,1.5105740433051842,0.202
1199,133,2,9,0.7329660015773835,1.3537305351368627,0.202
1200,133,3,9,0.7351987598869266,1.8019773366935763,0.202
1201,133,4,8,0.5885410667522751,1.1331840515831757,0.202
1202,133,5,5,0.37797627827812236,1.0268271913550138,0.202
1203,133,6,8,0.5622952531396502,3.081287294642293,0.202
1204,133,7,9,1.4131072235789077,2.0284672893185136,0.202
1205,133,8,9,1.0511638031485329,2.5695830981258276,0.202
1206,134,0,7,0.5707020439354874,2.395903787966785,0.202
1207,134,1,7,0.6128368325918749,1.9764801270160781,0.202
1208,134,2,7,0.5738467574020424,2.3084340927319005,0.202
1209,134,3,8,0.6903382968505762,2.615991524156976,0.202
1210,134,4,7,0.6103807916638215,1.6062779383911978,0.202
1211,134,5,0,0.28008461861324757,1.1559743078065556,0.202
1212,134,6,7,0.5936879565496205,3.547397214484956,0.202
1213,134,7,9,1.5488283232451223,2.2192995937470212,0.202
1214,134,8,9,1.1631594987369092,2.6912497768065635,0.202
1215,135,0,3,0.4987649189501284,3.0277808050297295,0.202
1216,135,1,4,0.5926498487302333,2.3490973690976613,0.202
1217,135,2,4,0.6059332076925411,3.040573521649899,0.202
1218,135,3,7,0.6977176327632209,3.3033673921003643,0.202
1219,135,4,7,0.6873666458864323,1.8638288877762241,0.202
1220,135,5,0,0.34448796943534205,1.4871300521483224,0.202
1221,135,6,7,0.6851070396505743,3.75099006599928,0.202
1222,135,7,9,1.5012751294620503,2.3134084883229513,0.202
1223,135,8,9,1.1987732777116615,2.803749751822805,0.202
1224,136,0,1,0.5379170152290108,3.496998337565886,0.202
1225,136,1,1,0.46169403162464157,2.4754786548143275,0.202
1226,136,2,5,0.754827230135521,3.5752224557895573,0.202
1227,136,3,5,0.7687903140514948,3.886302412152809,0.202
1228,136,4,5,0.6618170037978809,2.319126249572305,0.202
1229,136,5,0,0.34722665864796814,1.7359752134523807,0.202
1230,136,6,4,0.5654604426202473,3.742315705156274,0.202
1231,136,7,9,0.9304660270643575,2.5911836737535743,0.202
1232,136,8,9,0.8922225187811073,2.7624997313395507,0.202
1233,137,0,1,0.4050689140521387,2.206706194127401,0.126
1234,137,1,8,0.6522621083097286,1.4250768423975175,0.126
1235,137,2,1,0.38642169837669105,1.481096626827485,0.126
1236,137,3,1,0.3701800165946256,1.6904542858475915,0.126
1237,137,4,0,0.26707838662169087,1.1617082392788944,0.126
1238,137,5,1,0.38410475297399377,1.58471409481385,0.126
1239,137,6,8,0.6315875328447633,3.449979609683636,0.126
1240,137,7,9,1.058162366605561,2.6352155886778825,0.126
1241,137,8,9,0.9141429480455715,2.742083102060017,0.126
1242,138,0,2,0.4202757332656344,1.6423669479672458,0.126
1243,138,1,8,0.6623511538080319,1.282437314316334,0.126
1244,138,2,1,0.31640472326564745,1.2524867015640375,0.126
1245,138,3,1,0.34329048005682905,1.3923916332224746,0.126
1246,138,4,0,0.21474945353746208,1.171147208840421,0.126
1247,138,5,1,0.3859474111795282,1.5767035663995752,0.126
1248,138,6,8,0.6379574330082338,3.3624770698409594,0.126
1249,138,7,9,1.0978026634217153,2.568866713789774,0.126
1250,138,8,9,0.9290479793993581,2.733749740342727,0.126
1251,139,0,3,0.4088906602804734,1.071254300890376,0.126
1252,139,1,8,0.7222223138479592,1.369626774954072,0.126
1253,139,2,1,0.31724895260602054,1.1786324776353723,0.126
1254,139,3,1,0.29991741699949653,1.1304091659321969,0.126
1255,139,4,0,0.2275907374642283,1.006173211811225,0.126
1256,139,5,0,0.2560599680083273,1.0458093022393309,0.126
1257,139,6,8,0.6214744328575069,3.179769304066775,0.126
1258,139,7,9,1.1344900283540136,2.4601665496260585,0.126
1259,139,8,9,0.9702677573882594,2.797499690442876,0.126
1260,140,0,6,0.5112290887080339,1.1200825166028905,0.202
1261,140,1,9,0.8494482584355199,1.5001107818246968,0.202
1262,140,2,0,0.3041130586097814,1.2140366931145643,0.202
1263,140,3,0,0.30918206775446816,1.114831733639026,0.202
1264,140,4,2,0.399499111343338,1.7062091093027494,0.202
1265,140,5,0,0.27251103614922634,0.990144926004484,0.202
1266,140,6,7,0.6124652139229819,2.8400646560337957,0.202
1267,140,7,9,1.1988127530967407,2.4546677759481423,0.202
1268,140,8,9,1.02032196077623,2.946249644896587,0.202
1269,141,0,7,0.6197910401066161,1.2505354968324787,0.126
1270,141,1,9,0.8670281273277066,1.4758736272194664,0.126
1271,141,2,0,0.29009520640384956,1.1300175123225007,0.126
1272,141,3,0,0.3248175854693787,1.2366681975962053,0.126
1273,141,4,0,0.2988658996433992,1.0943048177834418,0.126
1274,141,5,0,0.31362292692534494,0.9094210046659269,0.126
1275,141,6,7,0.6262494148755586,2.7182538019712337,0.126
1276,141,7,9,1.2335097502528567,2.440923574712114,0.126
1277,141,8,9,1.0757882379451629,3.0958329851611945,0.126
1278,142,0,7,0.6746858506142278,1.5613582405057003,0.126
1279,142,1,8,0.7682062301431891,1.52697502827915,0.126
1280,142,2,0,0.33728716128197145,0.9913797654972148,0.126
1281,142,3,0,0.377812585097486,1.1479758801083904,0.126
1282,142,4,0,0.3046345574386971,1.0129726992702948,0.126
1283,142,5,0,0.3105378863039605,1.1548730925260349,0.126
1284,142,6,7,0.63311679255778,2.7894732403188143,0.126
1285,142,7,9,1.2537286914540389,2.458202522071405,0.126
1286,142,8,9,1.100106435516242,3.144583079766589,0.126
1287,143,0,8,0.7448345447722212,1.4850806158442582,0.126
1288,143,1,9,0.8664704281313177,1.6667334678720176,0.126
1289,143,2,1,0.4030604378441282,1.0379006274307867,0.126
1290,143,3,0,0.37429716023639553,1.0748031641971396,0.126
1291,143,4,0,0.3568322588317166,1.2134385579892542,0.126
1292,143,5,0,0.33118993511908756,1.3100110711334993,0.126
1293,143,6,7,0.6016420770684071,2.578309722424939,0.126
1294,143,7,9,1.2730553279636392,2.4402492241133342,0.126
1295,143,8,9,1.1284805454943418,3.247083114923125,0.126
1296,144,0,9,0.7600621380254208,1.5098610436371003,0.088
1297,144,1,9,0.7937666435859936,1.5965393547898026,0.088
1298,144,2,0,0.3997412163215764,1.1321771366044762,0.088
1299,144,3,0,0.3852855676069786,1.0949389878622868,0.088
1300,144,4,0,0.381020286899626,1.155585320517363,0.088
1301,144,5,0,0.33703282238420385,1.4746451327832357,0.088
1302,144,6,7,0.599342299089071,2.5134603480898083,0.088
1303,144,7,9,1.2736718465477361,2.427822128752148,0.088
1304,144,8,9,1.150423065718061,3.3295832457731565,0.088
1305,145,0,9,0.7745748921447143,1.4756311338024286,0.202
1306,145,1,9,0.8067831587380091,1.6437360082461312,0.202
1307,145,2,3,0.4623389417887258,1.3230475813173932,0.202
1308,145,3,1,0.41097200271254025,1.15704633810469,0.202
1309,145,4,0,0.3282553279359839,1.11947407724521,0.202
1310,145,5,0,0.33214992926411063,1.4946523631721458,0.202
1311,145,6,6,0.5699101066914388,2.366698533710132,0.202
1312,145,7,9,1.314130456550979,2.5340691250332226,0.202
1313,145,8,9,1.1712422578518773,3.3729165501446645,0.202
1314,146,0,9,0.805440179006187,1.6120664315067883,0.126
1315,146,1,8,0.7353866262955261,1.8602807688489025,0.126
1316,146,2,4,0.5044475231577544,1.635509095619175,0.126
1317,146,3,3,0.4783945138643319,1.316523888684735,0.126
1318,146,4,0,0.2934628583728495,1.0732255948027698,0.126
1319,146,5,0,0.36918482112048917,1.459825818728799,0.126
1320,146,6,6,0.572843681383569,2.5316320621443045,0.126
1321,146,7,9,1.2778571136859782,2.5977491351852584,0.126
1322,146,8,9,1.187683140576423,3.3820833411404743,0.126
1323,147,0,8,0.7783050851809484,1.7354881840000447,0.126
1324,147,1,9,0.9185771588567201,2.141980099969228,0.126
1325,147,2,5,0.5504640625874362,1.561500526696357,0.126
1326,147,3,4,0.5193807622755688,1.2184754637106814,0.126
1327,147,4,0,0.27543087458889354,1.0097000035900798,0.126
1328,147,5,1,0.40196773012060333,1.3479593375589334,0.126
1329,147,6,6,0.5725914087289444,2.6708117575241417,0.126
1330,147,7,9,1.1930056997647587,2.511429075593187,0.126
1331,147,8,9,1.2085143817524882,3.425000074037397,0.126
1332,148,0,9,1.0552710659154083,2.0649561124290705,0.126
1333,148,1,9,1.167768576102568,2.541307663535901,0.126
1334,148,2,4,0.5064737289603213,1.1779747455795935,0.126
1335,148,3,5,0.6035832907276012,1.1325582885728012,0.126
1336,148,4,0,0.34539765892448226,0.7332473805084015,0.126
1337,148,5,4,0.5047622339162675,1.2465307135382537,0.126
1338,148,6,4,0.5555589355744296,2.5490313704554852,0.126
1339,148,7,9,1.2880270614177687,2.6505858115938103,0.126
1340,148,8,9,1.2329421573740185,3.471666665142172,0.126
1341,149,0,9,1.290535630714078,2.654972264304202,0.134
1342,149,1,9,1.3577454868248457,3.1166445063965305,0.134
1343,149,2,6,0.6636408249158904,1.1744700141363917,0.134
1344,149,3,7,0.7384433155498867,1.2806862305660627,0.134
1345,149,4,4,0.5927936174207032,1.3337285094529447,0.134
1346,149,5,4,0.5496869070478693,1.2802793776113461,0.134
1347,149,6,4,0.5259794738363072,2.3323567069165936,0.134
1348,149,7,9,1.3193249316354405,2.718976485221892,0.134
1349,149,8,9,1.2709298099041824,3.600833286721745,0.134
1350,150,0,9,1.4882930991834247,3.1020706419134227,0.088
1351,150,1,9,1.5584620506286362,3.5144266037016387,0.088
1352,150,2,6,0.7005554923686615,1.307574873404928,0.088
1353,150,3,7,0.7399313501401603,1.3211164142934728,0.088
1354,150,4,9,0.8783917404865832,2.158440938487498,0.088
1355,150,5,8,0.7750388856152931,1.7052070152257237,0.088
1356,150,6,2,0.5201236154541903,2.0348459986385823,0.088
1357,150,7,9,1.413090576049511,2.871717538983711,0.088
1358,150,8,9,1.32796141960583,3.801250036643502,0.088
1359,151,0,9,1.307105320773011,2.65040221756428,0.134
1360,151,1,9,1.3190211679908084,3.0288231557941727,0.134
1361,151,2,2,0.49742271544805877,1.064457533544644,0.134
1362,151,3,2,0.4665390125414246,1.2003909280502876,0.134
1363,151,4,4,0.5710862468747636,1.4485876933226323,0.134
1364,151,5,4,0.6280795867708237,1.57067832633093,0.134
1365,151,6,2,0.490051472625425,1.9281826826734545,0.134
1366,151,7,9,1.416191303467904,2.918285197467745,0.134
1367,151,8,9,1.3819472229321368,3.9129167613835225,0.134
1368,152,0,9,1.2235827399841481,2.301862760852865,0.134
1369,152,1,9,1.2461695682428624,3.0043005954093456,0.134
1370,152,2,4,0.5877434327928039,1.075560792435673,0.134
1371,152,3,3,0.5095534242198317,1.1437700000650453,0.134
1372,152,4,2,0.4572414462448533,1.208098857776144,0.134
1373,152,5,4,0.5595847066160399,1.489639787415582,0.134
1374,152,6,3,0.49452125374437667,1.784055390018894,0.134
1375,152,7,9,1.3836281908121755,2.82280219547742,0.134
1376,152,8,9,1.425670273460505,3.9762501371241377,0.134
1377,153,0,9,1.1612150283975502,2.1569923923847534,0.088
1378,153,1,9,1.2738761738400193,2.9007270313328752,0.088
1379,153,2,5,0.6493458557212743,1.1766268578260444,0.088
1380,153,3,4,0.5903426565113482,1.0919260592347089,0.088
1381,153,4,4,0.505937264309963,1.2864536930839434,0.088
1382,153,5,2,0.46752949476164196,1.3681055072556279,0.088
1383,153,6,2,0.47490044479649685,1.6594178839978493,0.088
1384,153,7,9,1.4744246764234774,2.987976185370053,0.088
1385,153,8,9,1.5154743551356071,4.114583511669051,0.088
1386,154,0,9,1.149777502776138,2.16182853315837,0.202
1387,154,1,9,1.4089247700442673,2.934819998722464,0.202
1388,154,2,8,0.9284905136275571,1.5340353852458597,0.202
1389,154,3,8,0.8291995460858944,1.3324910061139137,0.202
1390,154,4,5,0.7104133675895655,1.6620397674660838,0.202
1391,154,5,1,0.4644104688738304,1.2278262116674215,0.202
1392,154,6,1,0.47969826431617185,1.4452185235690358,0.202
1393,154,7,9,1.6665734660326244,3.295253027728657,0.202
1394,154,8,9,1.6888462429007494,4.292916748038876,0.202
1395,155,0,8,0.9537523392151596,1.5552500291041111,0.088
1396,155,1,9,1.099829311716088,2.2320102798994053,0.088
1397,155,2,7,0.8294044891652131,1.2806355283910094,0.088
1398,155,3,4,0.6648323161356681,1.1174982218426943,0.088
1399,155,4,8,0.8627063949594728,1.7973296524075895,0.088
1400,155,5,4,0.6401632117596144,1.4109807787301827,0.088
1401,155,6,2,0.5585416353683402,1.4644392965200321,0.088
1402,155,7,9,1.82614779254207,3.3932352469022375,0.088
1403,155,8,9,1.903916539969627,4.478750066190806,0.088
1404,156,0,4,0.6873890110875704,1.2659171196347578,0.088
1405,156,1,7,0.8247808312987628,1.6325844314809077,0.088
1406,156,2,4,0.6751831562177414,1.324287232589887,0.088
1407,156,3,0,0.5075320498935721,0.9380516202577068,0.088
1408,156,4,2,0.6039522833489138,1.1690397822383272,0.088
1409,156,5,6,0.7327333399022163,1.58898411174618,0.088
1410,156,6,0,0.5478653465768445,1.412989096200877,0.088
1411,156,7,9,1.8480174776933973,3.4919874539658857,0.088
1412,156,8,9,1.9645335432418622,4.592916710705429,0.088
1413,157,0,1,0.5239309480472202,1.6562534222004341,0.126
1414,157,1,1,0.4776499398028949,1.3742931473785236,0.126
1415,157,2,1,0.5550574821040097,1.8294213186712263,0.126
1416,157,3,0,0.41638328958121074,1.2960455088752656,0.126
1417,157,4,0,0.3304652896307941,0.8411990115334597,0.126
1418,157,5,1,0.4792919924566017,1.1181268279328591,0.126
1419,157,6,1,0.5117249372099529,1.4514652067910656,0.126
1420,157,7,9,1.2484423524358619,2.9311273470883656,0.126
1421,157,8,9,1.6664063385892913,4.6004166640288515,0.126
1422,158,0,4,0.663511130572927,2.2077379393600984,0.126
1423,158,1,1,0.473436027728692,1.4945869735415342,0.126
1424,158,2,2,0.6224018192565582,2.0556472797284897,0.126
1425,158,3,2,0.5070776728314947,1.6462317513708482,0.126
1426,158,4,0,0.3483661020727052,0.9993891961202421,0.126
1427,158,5,0,0.4424051780898655,1.1333567906026938,0.126
1428,158,6,2,0.49502367411667886,1.5095486182689182,0.126
1429,158,7,8,0.9856030397810353,2.5254964303423635,0.126
1430,158,8,9,1.567527765928175,4.571666683757257,0.126
1431,159,0,3,0.6947696425693176,2.338818811986853,0.126
1432,159,1,1,0.5232970824669075,1.6367931404310028,0.126
1433,159,2,2,0.6669842545466125,2.1048654870474235,0.126
1434,159,3,2,0.6073294790368692,1.941665858899391,0.126
1435,159,4,0,0.342955786101452,0.9872076237110416,0.126
1436,159,5,1,0.4245952991101922,1.128091631066799,0.126
1437,159,6,1,0.5171337339489473,1.660563217919696,0.126
1438,159,7,6,0.8358218536533727,2.282033757628349,0.126
1439,159,8,9,1.5242322384382387,4.5275000122522835,0.126
1440,160,0,2,0.5725703199989257,1.9460264314862261,0.126
1441,160,1,2,0.4809234981707775,1.4893311307662078,0.126
1442,160,2,2,0.4554937735808921,1.4897039673537942,0.126
1443,160,3,2,0.4588735409094144,1.5035752171371044,0.126
1444,160,4,1,0.3509495620740986,1.0670481814501855,0.126
1445,160,5,1,0.35044658792746225,0.9052554244591692,0.126
1446,160,6,2,0.5694957065166809,1.8258018573905253,0.126
1447,160,7,6,0.7389792302891113,2.1864915092191044,0.126
1448,160,8,9,1.4957673085010204,4.523333336370514,0.126
1449,161,0,3,0.411098846177834,0.9622074473248463,0.088
1450,161,1,4,0.535967910669511,1.3479096864324323,0.088
1451,161,2,0,0.2625630590963591,0.7285858290593321,0.088
1452,161,3,3,0.38081031349994365,0.6867540953987117,0.088
1453,161,4,8,0.9599772562354788,2.462471362026345,0.088
1454,161,5,3,0.4635300086464802,1.3040774867938387,0.088
1455,161,6,5,0.5874266403765591,1.7495766346077701,0.088
1456,161,7,9,1.0645825809201648,2.514794713830215,0.088
1457,161,8,9,1.6662368164006531,4.526249982530648,0.088
1458,162,0,1,0.4246027288475207,0.9488226604225182,0.134
1459,162,1,5,0.6769867699975345,1.6819750448275272,0.134
1460,162,2,0,0.3173669426981767,0.9335521725633001,0.134
1461,162,3,2,0.4635744988996313,1.109630923318446,0.134
1462,162,4,9,1.0408376360279445,2.17772925654191,0.134
1463,162,5,4,0.5123186896287125,1.4895657487233762,0.134
1464,162,6,4,0.5838284570905137,1.7390887521425669,0.134
1465,162,7,9,1.3032882684896634,2.8982645475716993,0.134
1466,162,8,9,1.7325411408890872,4.509166656107481,0.134
1467,163,0,1,0.5305491536471821,1.142533026660379,0.134
1468,163,1,5,0.6847867031539945,1.8577376030490675,0.134
1469,163,2,0,0.3521224483160083,0.9593013694324032,0.134
1470,163,3,1,0.49337359785697094,1.3243444248207636,0.134
1471,163,4,9,1.015922912080499,1.764988532082817,0.134
1472,163,5,2,0.5831076211449031,1.640225998932893,0.134
1473,163,6,2,0.5580335722971282,1.6623966357592337,0.134
1474,163,7,9,1.357192720821631,2.989152286089057,0.134
1475,163,8,9,1.6962255087126834,4.381666660736042,0.134
1476,164,0,1,0.4865763854048881,1.0071639226242934,0.134
1477,164,1,1,0.5600558380643602,1.4534996617000644,0.134
1478,164,2,0,0.31109390045183577,0.9529685146623121,0.134
1479,164,3,1,0.4640789470104307,1.1986274987573353,0.134
1480,164,4,9,1.198406427707547,2.3378758200902965,0.134
1481,164,5,1,0.5727798945127501,1.2191712714328768,0.134
1482,164,6,1,0.5442640907325714,1.618257838430026,0.134
1483,164,7,9,1.4675745391459738,3.1459438416262198,0.134
1484,164,8,9,1.6922934924904443,4.2658333396335815,0.134
1485,165,0,1,0.515228913386181,1.0995514794038341,0.134
1486,165,1,4,0.6476853510399952,1.579521334243091,0.134
1487,165,2,0,0.3947051577422973,1.0539364714060402,0.134
1488,165,3,0,0.44246640466792675,1.1168484676292727,0.134
1489,165,4,9,1.123202761159026,1.792843092470661,0.134
1490,165,5,1,0.5480302809671694,1.106871701331536,0.134
1491,165,6,2,0.5772406563996616,1.6611063443960052,0.134
1492,165,7,9,1.5337401951079457,3.227459631078164,0.134
1493,165,8,9,1.6455445466773926,4.088749996803412,0.134
1494,166,0,2,0.633010845745453,1.3420157251621987,0.202
1495,166,1,3,0.6537752172370901,1.6733569683194311,0.202
1496,166,2,0,0.4735691998690525,1.3307393797300484,0.202
1497,166,3,0,0.4503674688331016,1.3002503606968847,0.202
1498,166,4,9,1.2215661938693045,2.5574320155799093,0.202
1499,166,5,2,0.6274653521995684,1.2619602874392193,0.202
1500,166,6,3,0.69660553444337,1.6746540134618797,0.202
1501,166,7,9,1.5942151981177943,3.3399937805620206,0.202
1502,166,8,9,1.6105716115857172,3.93541659014098,0.202
1503,167,0,0,0.5810995745203552,1.4473655710305888,0.202
1504,167,1,1,0.6613461858293735,1.8017854805488718,0.202
1505,167,2,1,0.6562827961382931,1.6952207266134334,0.202
1506,167,3,0,0.5223229840254388,1.5411095780293858,0.202
1507,167,4,9,1.2468238717840554,2.762175835392618,0.202
1508,167,5,0,0.6189818568500753,1.421297780985344,0.202
1509,167,6,1,0.712821313254572,1.6859439998998085,0.202
1510,167,7,9,1.6800772967226785,3.509657370598571,0.202
1511,167,8,9,1.5776450098983066,3.7691665712471547,0.202
1512,168,0,0,0.5591689881761407,1.5968971549272204,0.202
1513,168,1,1,0.7073793642347463,1.8489854292535632,0.202
1514,168,2,1,0.639642742400745,1.7952416855941733,0.202
1515,168,3,0,0.5483253478172082,1.663585357584548,0.202
1516,168,4,9,1.1306037625855827,2.6165203674918254,0.202
1517,168,5,0,0.5378008577773018,1.3757635631734964,0.202
1518,168,6,2,0.7522323891404669,1.7516789505443071,0.202
1519,168,7,9,1.658827757000257,3.494636048996373,0.202
1520,168,8,9,1.554748090931784,3.644583241249118,0.202
1521,169,0,0,0.6173549026331469,1.741478282666827,0.202
1522,169,1,0,0.6193737147739893,1.7633472158681904,0.202
1523,169,2,0,0.6055369689903928,1.7206595381419618,0.202
1524,169,3,0,0.5370045187983558,1.623202669356291,0.202
1525,169,4,9,1.0789841977525023,2.4514333374146773,0.202
1526,169,5,0,0.5639017822147987,1.4975342097037896,0.202
1527,169,6,3,0.7807339027500123,1.858360447400077,0.202
1528,169,7,9,1.6468992871914656,3.408294017543097,0.202
1529,169,8,9,1.5277053858956953,3.5237499647729016,0.202
1530,170,0,1,0.6325534328092558,1.9135024712275264,0.202
1531,170,1,1,0.6598263307351497,1.8975284146141547,0.202
1532,170,2,1,0.5573076948395908,1.816764221893477,0.202
1533,170,3,0,0.5472249403404992,1.8056466205406776,0.202
1534,170,4,9,1.0392551294604953,2.2586089065140613,0.202
1535,170,5,0,0.49868458383312175,1.4660034407061062,0.202
1536,170,6,2,0.7868614567820975,1.9485155741116615,0.202
1537,170,7,9,1.5425813828536772,3.220098396627698,0.202
1538,170,8,9,1.5100570445197004,3.492083265576736,0.202
1539,171,0,1,0.648661442255927,2.1479243323814816,0.202
1540,171,1,1,0.686526771048588,2.0222420825487393,0.202
1541,171,2,1,0.7006977392900406,2.076227667970502,0.202
1542,171,3,1,0.7122213323091334,2.1076562105251093,0.202
1543,171,4,8,0.9479249060956415,2.259993862736065,0.202
1544,171,5,0,0.5181513598468535,1.5249407125920367,0.202
1545,171,6,1,0.7926050914062387,2.026494563720758,0.202
1546,171,7,9,1.4610616605781506,3.0297805757219733,0.202
1547,171,8,9,1.487327208307417,3.407916615103547,0.202
1548,172,0,1,0.7562847839230408,2.46009782452277,0.202
1549,172,1,1,0.6745398412112812,2.176530998096421,0.202
1550,172,2,1,0.7677506050938764,2.373696794440653,0.202
1551,172,3,1,0.6527838420545847,2.3716948116938634,0.202
1552,172,4,7,0.9484794283236657,2.391698469313799,0.202
1553,172,5,0,0.6360439401858328,1.5998682737919558,0.202
1554,172,6,3,0.8388061851149402,2.233311420663122,0.202
1555,172,7,9,1.4711084214537913,3.0688051473772417,0.202
1556,172,8,9,1.4646933745062984,3.357499988404522,0.202
1557,173,0,1,0.7468853633472742,2.7511530818687913,0.202
1558,173,1,1,0.7916104024663412,2.3630152829686644,0.202
1559,173,2,1,0.7349301588197824,2.6123913906169065,0.202
1560,173,3,0,0.6614122658169462,2.610380544575864,0.202
1561,173,4,1,0.855682389958488,2.4584950173597018,0.202
1562,173,5,0,0.6801437055247442,1.7721429432171953,0.202
1563,173,6,0,0.6471035685002074,2.3144047391415143,0.202
1564,173,7,9,1.427059377151149,3.126024901923127,0.202
1565,173,8,9,1.4386821013030169,3.3470833433030207,0.202
1566,174,0,1,0.8136428048382589,3.0606854382535844,0.202
1567,174,1,0,0.6072007860314821,2.3603703342110256,0.202
1568,174,2,1,0.7354105633593626,2.787152078409335,0.202
1569,174,3,0,0.6393531409912065,2.867870382916075,0.202
1570,174,4,4,0.8801152005773826,2.454533852190815,0.202
1571,174,5,0,0.6082864141715462,1.8129623865972653,0.202
1572,174,6,0,0.6285136092069891,2.524661109576052,0.202
1573,174,7,9,1.282341796716844,3.0368207581268476,0.202
1574,174,8,9,1.3978898818367995,3.290416582922166,0.202
1575,175,0,1,0.8562132989604497,3.484389316455369,0.202
1576,175,1,1,0.655646904873194,2.6204712113456057,0.202
1577,175,2,1,0.7252219268171669,3.031671123818431,0.202
1578,175,3,1,0.6851773718101803,3.212703872316338,0.202
1579,175,4,1,0.8577966407588611,2.598081115261051,0.202
1580,175,5,0,0.5255792622850292,1.8780736636176503,0.202
1581,175,6,1,0.6267312844773588,2.8351165383979455,0.202
1582,175,7,8,1.1632602723609031,3.0097373280102944,0.202
1583,175,8,9,1.3558153066732224,3.299583231389923,0.202
1584,176,0,1,0.8678444943334457,3.7863945165120696,0.202
1585,176,1,1,0.7189398444499729,2.816811289088936,0.202
1586,176,2,3,0.9042800737546931,3.4784699972504263,0.202
1587,176,3,1,0.6946104009934414,3.4583237231958748,0.202
1588,176,4,2,0.8796522908740411,2.8054000658373006,0.202
1589,176,5,0,0.41016076273432106,1.8319205537964223,0.202
1590,176,6,1,0.6526020787275297,3.1778633920862176,0.202
1591,176,7,4,1.012300042452803,3.060574360506367,0.202
1592,176,8,9,1.3203024286365503,3.335833188953231,0.202
1593,177,0,1,0.8526283973738066,4.1227250653362955,0.202
1594,177,1,1,0.6902264642207898,3.1405211794961105,0.202
1595,177,2,1,0.8213981659665173,3.670050408026217,0.202
1596,177,3,1,0.6943820686320178,3.8014806547215527,0.202
1597,177,4,3,1.0132648015710772,3.436388121947299,0.202
1598,177,5,0,0.3300689879632444,1.8407691448634662,0.202
1599,177,6,1,0.7125862014701498,3.4625503149985497,0.202
1600,177,7,2,0.9099789801722151,3.193683367743144,0.202
1601,177,8,8,1.2480235049411912,3.3912499071264364,0.202
1602,178,0,2,0.9380558015777192,4.426742664731222,0.202
1603,178,1,1,0.7718341531190701,3.422338454356609,0.202
1604,178,2,1,0.7911361933983755,3.7997470026875653,0.202
1605,178,3,1,0.7533172720022088,4.027088746928302,0.202
1606,178,4,3,0.987506041331295,3.592013953769591,0.202
1607,178,5,0,0.4103965134867908,2.0914601617807578,0.202
1608,178,6,1,0.7822996474049987,3.745589906095733,0.202
1609,178,7,1,0.8409564637423786,3.35734352975016,0.202
1610,178,8,4,1.097175280599972,3.4016666276998904,0.202
1611,179,0,3,1.130406788283813,4.967671253354411,0.202
1612,179,1,3,1.04730141679375,4.2484512456841665,0.202
1613,179,2,1,0.8054923258153418,4.208870268300326,0.202
1614,179,3,2,0.9044679925412439,4.561216630864428,0.202
1615,179,4,4,1.1959130544253684,4.327870660936163,0.202
1616,179,5,0,0.6248960548874739,2.7704227256130047,0.202
1617,179,6,2,0.9241672124875989,4.1273312035241885,0.202
1618,179,7,0,0.6567807281037217,3.468115427847168,0.202
1619,179,8,2,0.913896455523776,3.424999985779685,0.202
1620,180,0,4,1.23351462879378,5.327917736814094,0.202
1621,180,1,3,1.1643102997282082,4.6279091801473475,0.202
1622,180,2,2,0.991950114679585,4.706933783138612,0.202
1623,180,3,3,1.059806078336577,4.89623872927002,0.202
1624,180,4,4,1.2036712917857006,4.458166708788842,0.202
1625,180,5,0,0.7199328983985122,3.211592252588597,0.202
1626,180,6,2,0.9562888207503057,4.254784653546957,0.202
1627,180,7,0,0.6420367577265709,3.623183114313116,0.202
1628,180,8,2,0.8780810269564814,3.468333339843703,0.202
1629,181,0,8,1.650988438233142,5.802029422687144,0.1
1630,181,1,5,1.5089393459722178,5.349029098988112,0.1
1631,181,2,5,1.419268126662869,5.281167574928624,0.1
1632,181,3,5,1.4785504794217346,5.520076524006242,0.1
1633,181,4,4,1.2468883138237352,4.2409505103276235,0.1
1634,181,5,1,0.9164839840983857,3.4543749666383268,0.1
1635,181,6,4,1.134134468050993,4.393354774630336,0.1
1636,181,7,0,0.7117430931094995,3.7364965866465663,0.1
1637,181,8,2,1.083785304299795,3.4787500190536877,0.1
1638,182,0,9,1.931891491841438,6.29910693929743,0.1
